ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey												
34446	0	Tèng-Háa Phông Nguyªn So¸i HiÖu Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34447	0	Tèng-Háa Phông Nguyªn So¸i HiÖu Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34448	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34449	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34450	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34451	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34452	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34453	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34454	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34455	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34456	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34457	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34458	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34459	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34460	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34461	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34462	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34463	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34464	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34465	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34466	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34467	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34468	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34469	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34470	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34471	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34472	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34473	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34474	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34475	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34476	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34477	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34478	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34479	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34480	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34481	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34482	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34483	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34484	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34485	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34486	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34487	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34488	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34489	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34490	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34491	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34492	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34493	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34494	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34495	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34496	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34497	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34498	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34499	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34500	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34501	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34502	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34503	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34504	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34505	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34506	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34507	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34508	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34509	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34510	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34511	0	Tèng-Háa Phông Nguyªn So¸i Hæ Phï											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34512	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34513	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34514	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34515	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34516	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34517	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34518	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34519	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34520	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34521	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34522	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34523	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34524	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34525	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34526	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34527	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34528	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34529	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34530	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34531	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34532	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34533	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34534	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34535	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34536	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34537	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34538	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34539	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34540	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34541	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34542	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34543	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34544	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34545	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34546	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34547	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34548	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34549	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34550	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34551	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34552	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34553	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34554	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34555	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34556	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34557	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34558	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34559	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34560	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34561	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34562	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34563	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34564	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34565	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34566	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34567	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34568	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34569	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34570	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34571	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34572	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34573	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34574	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34575	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Kú											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34576	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34577	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34578	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34579	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34580	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34581	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34582	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34583	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34584	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34585	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34586	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34587	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34588	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34589	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34590	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34591	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34592	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34593	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34594	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34595	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34596	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34597	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34598	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34599	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34600	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34601	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34602	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34603	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34604	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34605	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
34606	0	Tèng-Háa Phông Nguyªn So¸i LÖnh Bµi											2;1;30769;2	2;1;30770;40	2;95;204;50	2;1;30370;50	2;1;30687;500	1;80000000															
